"","year","qtr","state","cnty","own","naics","naics3","naics4","naics5","naics_sector","super_sector","m1emp","m2emp","m3emp","wage","can_agg","rectype","filenumber","primary_key"
"13828",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,19,19,87,"Y","C","20",2926173
"13829",2016,1,44,7,5,561720,561,5617,56172,56,1024,7,7,8,36,"Y","C","20",2926174
"13830",2016,1,44,7,5,561720,561,5617,56172,56,1024,6,7,7,30,"Y","C","20",2926175
"13831",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,13,61,"Y","C","20",2926176
"13832",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,72,"Y","C","20",2926177
"13833",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,16,16,72,"Y","C","20",2926178
"13834",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,19,19,81,"Y","C","20",2926179
"13835",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,11,46,"Y","C","20",2926180
"13836",2016,1,44,7,5,561720,561,5617,56172,56,1024,11,12,12,53,"Y","C","20",2926181
"13837",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,13,58,"Y","C","20",2926182
"13838",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,14,61,"Y","C","20",2926183
"13839",2016,1,44,7,5,561720,561,5617,56172,56,1024,16,16,17,78,"Y","C","20",2926184
"13840",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,74,"Y","C","20",2926185
"13841",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,12,57,"Y","C","20",2926186
"13842",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,12,56,"Y","C","20",2926187
"13843",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,72,"Y","C","20",2926188
"13844",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,14,65,"Y","C","20",2926189
"13845",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,8,8,38,"Y","C","20",2926190
"13846",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,13,13,58,"Y","C","20",2926191
"13847",2016,1,44,7,5,561720,561,5617,56172,56,1024,22,22,22,104,"Y","C","20",2926192
"13848",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,12,52,"Y","C","20",2926193
"13849",2016,1,44,7,5,561720,561,5617,56172,56,1024,19,19,21,93,"Y","C","20",2926194
"13850",2016,1,44,7,5,561720,561,5617,56172,56,1024,22,22,23,103,"Y","C","20",2926195
"13851",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,71,"Y","C","20",2926196
"13852",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,13,61,"Y","C","20",2926197
"13853",2016,1,44,7,5,561720,561,5617,56172,56,1024,9,9,10,42,"Y","C","20",2926198
"13854",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,19,19,87,"Y","C","20",2926199
"13855",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,16,16,72,"Y","C","20",2926200
"13856",2016,1,44,7,5,561720,561,5617,56172,56,1024,24,25,25,114,"Y","C","20",2926201
"13857",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,10,45,"Y","C","20",2926202
"13858",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,15,15,69,"Y","C","20",2926203
"13859",2016,1,44,7,5,561720,561,5617,56172,56,1024,20,20,20,93,"Y","C","20",2926204
"13860",2016,1,44,7,5,561720,561,5617,56172,56,1024,11,12,12,57,"Y","C","20",2926205
"13861",2016,1,44,7,5,561720,561,5617,56172,56,1024,23,23,25,111,"Y","C","20",2926206
"13862",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,12,56,"Y","C","20",2926207
"13863",2016,1,44,7,5,561720,561,5617,56172,56,1024,20,20,21,91,"Y","C","20",2926208
"13864",2016,1,44,7,5,561720,561,5617,56172,56,1024,16,16,17,78,"Y","C","20",2926209
"13865",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,10,50,"Y","C","20",2926210
"13866",2016,1,44,7,5,561720,561,5617,56172,56,1024,21,21,21,97,"Y","C","20",2926211
"13867",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,10,48,"Y","C","20",2926212
"13868",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,11,49,"Y","C","20",2926213
"13869",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,15,15,67,"Y","C","20",2926214
"13870",2016,1,44,7,5,561720,561,5617,56172,56,1024,9,9,10,47,"Y","C","20",2926215
"13871",2016,1,44,7,5,561720,561,5617,56172,56,1024,7,7,7,34,"Y","C","20",2926216
"13872",2016,1,44,7,5,561720,561,5617,56172,56,1024,17,17,17,80,"Y","C","20",2926217
"13873",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,14,14,68,"Y","C","20",2926218
"13874",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,14,14,60,"Y","C","20",2926219
"13875",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,14,14,66,"Y","C","20",2926220
"13876",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,14,14,62,"Y","C","20",2926221
"13877",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,12,53,"Y","C","20",2926222
"13878",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,13,62,"Y","C","20",2926223
"13879",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,13,59,"Y","C","20",2926224
"13880",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,11,11,47,"Y","C","20",2926225
"13881",2016,1,44,7,5,561720,561,5617,56172,56,1024,16,16,16,75,"Y","C","20",2926226
"13882",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,13,55,"Y","C","20",2926227
"13883",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,13,61,"Y","C","20",2926228
"13884",2016,1,44,7,5,561720,561,5617,56172,56,1024,17,18,18,83,"Y","C","20",2926229
"13885",2016,1,44,7,5,561720,561,5617,56172,56,1024,16,17,17,78,"Y","C","20",2926230
"13886",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,15,15,67,"Y","C","20",2926231
"13887",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,8,8,37,"Y","C","20",2926232
"13888",2016,1,44,7,5,561720,561,5617,56172,56,1024,23,25,25,108,"Y","C","20",2926233
"13889",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,19,19,83,"Y","C","20",2926234
"13890",2016,1,44,7,5,561720,561,5617,56172,56,1024,16,16,16,74,"Y","C","20",2926235
"13891",2016,1,44,7,5,561720,561,5617,56172,56,1024,21,21,22,98,"Y","C","20",2926236
"13892",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,18,19,87,"Y","C","20",2926237
"13893",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,13,58,"Y","C","20",2926238
"13894",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,11,47,"Y","C","20",2926239
"13895",2016,1,44,7,5,561720,561,5617,56172,56,1024,11,12,12,51,"Y","C","20",2926240
"13896",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,13,61,"Y","C","20",2926241
"13897",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,12,54,"Y","C","20",2926242
"13898",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,13,63,"Y","C","20",2926243
"13899",2016,1,44,7,5,561720,561,5617,56172,56,1024,9,9,9,43,"Y","C","20",2926244
"13900",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,18,19,83,"Y","C","20",2926245
"13901",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,11,11,47,"Y","C","20",2926246
"13902",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,71,"Y","C","20",2926247
"13903",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,74,"Y","C","20",2926248
"13904",2016,1,44,7,5,561720,561,5617,56172,56,1024,9,9,9,43,"Y","C","20",2926249
"13905",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,14,14,66,"Y","C","20",2926250
"13906",2016,1,44,7,5,561720,561,5617,56172,56,1024,17,17,17,77,"Y","C","20",2926251
"13907",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,11,50,"Y","C","20",2926252
"13908",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,68,"Y","C","20",2926253
"13909",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,13,13,61,"Y","C","20",2926254
"13910",2016,1,44,7,5,561720,561,5617,56172,56,1024,11,11,11,46,"Y","C","20",2926255
"13911",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,8,8,37,"Y","C","20",2926256
"13912",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,69,"Y","C","20",2926257
"13913",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,19,19,86,"Y","C","20",2926258
"13914",2016,1,44,7,5,561720,561,5617,56172,56,1024,6,6,7,31,"Y","C","20",2926259
"13915",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,18,18,84,"Y","C","20",2926260
"13916",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,18,19,87,"Y","C","20",2926261
"13917",2016,1,44,7,5,561720,561,5617,56172,56,1024,22,22,23,105,"Y","C","20",2926262
"13918",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,14,14,64,"Y","C","20",2926263
"13919",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,8,8,38,"Y","C","20",2926264
"13920",2016,1,44,7,5,561720,561,5617,56172,56,1024,11,11,11,49,"Y","C","20",2926265
"13921",2016,1,44,7,5,561720,561,5617,56172,56,1024,19,19,19,85,"Y","C","20",2926266
"13922",2016,1,44,7,5,561720,561,5617,56172,56,1024,11,11,11,51,"Y","C","20",2926267
"13923",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,16,16,71,"Y","C","20",2926268
"13924",2016,1,44,7,5,561720,561,5617,56172,56,1024,26,27,28,124,"Y","C","20",2926269
"13925",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,11,50,"Y","C","20",2926270
"13926",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,9,9,41,"Y","C","20",2926271
"13927",2016,1,44,7,5,561720,561,5617,56172,56,1024,16,17,17,76,"Y","C","20",2926272
"13928",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,13,60,"Y","C","20",2926273
"13929",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,7,7,36,"Y","C","20",2926274
"13930",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,8,8,37,"Y","C","20",2926275
"13931",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,13,13,62,"Y","C","20",2926276
"13932",2016,1,44,7,5,561720,561,5617,56172,56,1024,9,9,9,43,"Y","C","20",2926277
"13933",2016,1,44,7,5,561720,561,5617,56172,56,1024,9,9,9,46,"Y","C","20",2926278
"13934",2016,1,44,7,5,561720,561,5617,56172,56,1024,22,22,23,103,"Y","C","20",2926279
"13935",2016,1,44,7,5,561720,561,5617,56172,56,1024,16,16,17,78,"Y","C","20",2926280
"13936",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,8,8,36,"Y","C","20",2926281
"13937",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,18,18,84,"Y","C","20",2926282
"13938",2016,1,44,7,5,561720,561,5617,56172,56,1024,6,6,5,25,"Y","C","20",2926283
"13939",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,8,8,35,"Y","C","20",2926284
"13940",2016,1,44,7,5,561720,561,5617,56172,56,1024,11,11,11,52,"Y","C","20",2926285
"13941",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,14,14,66,"Y","C","20",2926286
"13942",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,8,8,36,"Y","C","20",2926287
"13943",2016,1,44,7,5,561720,561,5617,56172,56,1024,25,25,25,114,"Y","C","20",2926288
"13944",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,14,15,65,"Y","C","20",2926289
"13945",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,11,50,"Y","C","20",2926290
"13946",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,16,17,78,"Y","C","20",2926291
"13947",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,12,61,"Y","C","20",2926292
"13948",2016,1,44,7,5,561720,561,5617,56172,56,1024,24,24,25,114,"Y","C","20",2926293
"13949",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,14,14,64,"Y","C","20",2926294
"13950",2016,1,44,7,5,561720,561,5617,56172,56,1024,16,16,16,76,"Y","C","20",2926295
"13951",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,14,14,63,"Y","C","20",2926296
"13952",2016,1,44,7,5,561720,561,5617,56172,56,1024,20,20,20,90,"Y","C","20",2926297
"13953",2016,1,44,7,5,561720,561,5617,56172,56,1024,7,7,7,31,"Y","C","20",2926298
"13954",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,14,14,63,"Y","C","20",2926299
"13955",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,8,8,41,"Y","C","20",2926300
"13956",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,13,13,58,"Y","C","20",2926301
"13957",2016,1,44,7,5,561720,561,5617,56172,56,1024,4,4,5,20,"Y","C","20",2926302
"13958",2016,1,44,7,5,561720,561,5617,56172,56,1024,9,9,9,45,"Y","C","20",2926303
"13959",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,18,18,86,"Y","C","20",2926304
"13960",2016,1,44,7,5,561720,561,5617,56172,56,1024,9,9,9,41,"Y","C","20",2926305
"13961",2016,1,44,7,5,561720,561,5617,56172,56,1024,19,19,20,95,"Y","C","20",2926306
"13962",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,70,"Y","C","20",2926307
"13963",2016,1,44,7,5,561720,561,5617,56172,56,1024,11,11,12,51,"Y","C","20",2926308
"13964",2016,1,44,7,5,561720,561,5617,56172,56,1024,6,6,6,30,"Y","C","20",2926309
"13965",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,13,58,"Y","C","20",2926310
"13966",2016,1,44,7,5,561720,561,5617,56172,56,1024,11,11,11,50,"Y","C","20",2926311
"13967",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,14,14,64,"Y","C","20",2926312
"13968",2016,1,44,7,5,561720,561,5617,56172,56,1024,17,18,18,82,"Y","C","20",2926313
"13969",2016,1,44,7,5,561720,561,5617,56172,56,1024,18,18,19,85,"Y","C","20",2926314
"13970",2016,1,44,7,5,561720,561,5617,56172,56,1024,20,20,21,101,"Y","C","20",2926315
"13971",2016,1,44,7,5,561720,561,5617,56172,56,1024,9,9,10,44,"Y","C","20",2926316
"13972",2016,1,44,7,5,561720,561,5617,56172,56,1024,14,14,14,65,"Y","C","20",2926317
"13973",2016,1,44,7,5,561720,561,5617,56172,56,1024,13,14,14,64,"Y","C","20",2926318
"13974",2016,1,44,7,5,561720,561,5617,56172,56,1024,15,15,15,70,"Y","C","20",2926319
"13975",2016,1,44,7,5,561720,561,5617,56172,56,1024,10,10,10,45,"Y","C","20",2926320
"13976",2016,1,44,7,5,561720,561,5617,56172,56,1024,12,12,12,55,"Y","C","20",2926321
"13977",2016,1,44,7,5,561720,561,5617,56172,56,1024,19,19,19,88,"Y","C","20",2926322
"13978",2016,1,44,7,5,561720,561,5617,56172,56,1024,7,7,7,30,"Y","C","20",2926323
"13979",2016,1,44,7,5,561720,561,5617,56172,56,1024,8,9,9,43,"Y","C","20",2926324
"13980",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,17,"Y","C","20",2926325
"13981",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926326
"13982",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,17,"Y","C","20",2926327
"13983",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926328
"13984",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,1,3,16,"Y","C","20",2926329
"13985",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,2,10,"Y","C","20",2926330
"13986",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,13,"Y","C","20",2926331
"13987",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926332
"13988",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,17,"Y","C","20",2926333
"13989",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926334
"13990",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,2,9,"Y","C","20",2926335
"13991",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,14,"Y","C","20",2926336
"13992",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926337
"13993",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926338
"13994",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,10,"Y","C","20",2926339
"13995",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,14,"Y","C","20",2926340
"13996",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,2,2,9,"Y","C","20",2926341
"13997",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,14,"Y","C","20",2926342
"13998",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,13,"Y","C","20",2926343
"13999",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926344
"14000",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,13,"Y","C","20",2926345
"14001",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926346
"14002",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,20,"Y","C","20",2926347
"14003",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926348
"14004",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,14,"Y","C","20",2926349
"14005",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,5,"Y","C","20",2926350
"14006",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926351
"14007",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926352
"14008",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,15,"Y","C","20",2926353
"14009",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,4,22,"Y","C","20",2926354
"14010",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,18,"Y","C","20",2926355
"14011",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,17,"Y","C","20",2926356
"14012",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,8,"Y","C","20",2926357
"14013",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,3,16,"Y","C","20",2926358
"14014",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,5,"Y","C","20",2926359
"14015",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,21,"Y","C","20",2926360
"14016",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,9,"Y","C","20",2926361
"14017",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,16,"Y","C","20",2926362
"14018",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,4,4,22,"Y","C","20",2926363
"14019",2016,1,44,7,5,561730,561,5617,56173,56,1024,4,4,4,26,"Y","C","20",2926364
"14020",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,10,"Y","C","20",2926365
"14021",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,3,2,10,"Y","C","20",2926366
"14022",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,14,"Y","C","20",2926367
"14023",2016,1,44,7,5,561730,561,5617,56173,56,1024,5,5,5,33,"Y","C","20",2926368
"14024",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,14,"Y","C","20",2926369
"14025",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,13,"Y","C","20",2926370
"14026",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,7,"Y","C","20",2926371
"14027",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,20,"Y","C","20",2926372
"14028",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,15,"Y","C","20",2926373
"14029",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926374
"14030",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,14,"Y","C","20",2926375
"14031",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926376
"14032",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,4,4,22,"Y","C","20",2926377
"14033",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,2,10,"Y","C","20",2926378
"14034",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,8,"Y","C","20",2926379
"14035",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,14,"Y","C","20",2926380
"14036",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926381
"14037",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,21,"Y","C","20",2926382
"14038",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,17,"Y","C","20",2926383
"14039",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926384
"14040",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,10,"Y","C","20",2926385
"14041",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,17,"Y","C","20",2926386
"14042",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,18,"Y","C","20",2926387
"14043",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,20,"Y","C","20",2926388
"14044",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,7,"Y","C","20",2926389
"14045",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926390
"14046",2016,1,44,7,5,561730,561,5617,56173,56,1024,4,4,4,26,"Y","C","20",2926391
"14047",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926392
"14048",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,10,"Y","C","20",2926393
"14049",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926394
"14050",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926395
"14051",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,18,"Y","C","20",2926396
"14052",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926397
"14053",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,3,16,"Y","C","20",2926398
"14054",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,2,10,"Y","C","20",2926399
"14055",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,3,3,17,"Y","C","20",2926400
"14056",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,13,"Y","C","20",2926401
"14057",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,18,"Y","C","20",2926402
"14058",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,15,"Y","C","20",2926403
"14059",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,8,"Y","C","20",2926404
"14060",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926405
"14061",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,2,10,"Y","C","20",2926406
"14062",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926407
"14063",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926408
"14064",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,11,"Y","C","20",2926409
"14065",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,18,"Y","C","20",2926410
"14066",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,13,"Y","C","20",2926411
"14067",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926412
"14068",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,2,2,9,"Y","C","20",2926413
"14069",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,9,"Y","C","20",2926414
"14070",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,7,"Y","C","20",2926415
"14071",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,18,"Y","C","20",2926416
"14072",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,2,2,10,"Y","C","20",2926417
"14073",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,3,15,"Y","C","20",2926418
"14074",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926419
"14075",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,8,"Y","C","20",2926420
"14076",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926421
"14077",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,12,"Y","C","20",2926422
"14078",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,13,"Y","C","20",2926423
"14079",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926424
"14080",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,2,2,9,"Y","C","20",2926425
"14081",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926426
"14082",2016,1,44,7,5,561730,561,5617,56173,56,1024,4,4,4,25,"Y","C","20",2926427
"14083",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926428
"14084",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,3,16,"Y","C","20",2926429
"14085",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,2,2,9,"Y","C","20",2926430
"14086",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,15,"Y","C","20",2926431
"14087",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,13,"Y","C","20",2926432
"14088",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,18,"Y","C","20",2926433
"14089",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,14,"Y","C","20",2926434
"14090",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,10,"Y","C","20",2926435
"14091",2016,1,44,7,5,561730,561,5617,56173,56,1024,1,1,1,6,"Y","C","20",2926436
"14092",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,18,"Y","C","20",2926437
"14093",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,17,"Y","C","20",2926438
"14094",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,2,2,10,"Y","C","20",2926439
"14095",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926440
"14096",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,4,4,24,"Y","C","20",2926441
"14097",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926442
"14098",2016,1,44,7,5,561730,561,5617,56173,56,1024,3,3,3,19,"Y","C","20",2926443
"14099",2016,1,44,7,5,561730,561,5617,56173,56,1024,2,3,3,15,"Y","C","20",2926444
